Id,nAnswers,QuestionId,Title,Body,Score,ViewCount,IsAccepted,Reason
247,1,16283374,In EF 4.1 is it possible to set a field to null with a stub entity?,<p>Is it possible to set a field to null in EF using a stub entity?</p>&#xA;&#xA;<p>I want my code to work like so:</p>&#xA;&#xA;<pre><code> MyEntity myEntity = new MyEntity() { ID = detached.ID };&#xA; ctx.MyEntities.Attach(myEntity);&#xA; // The value i,0,50,1,The problem is solved after discussion
274,1,18781228,Service not run again,"<p>i have windows service. The program jump to getFileList, after that jump to DeleteOldBackupFiles and after that nothing...the program not run again and I dont know why..Have you any idea?&#xA;Example of my code:</p>&#xA;&#xA;<pre><code>protected overri",0,60,1,The problem is solved after discussion
275,1,24396427,Issue with 2D Array,"<p>I am trying to map out a sudoku grid using a 2D array in C++.&#xA;I have been testing the code by comparing the input to a "dump" of the 2d array.&#xA;The array is 9x9.&#xA;My Issue is is that the first 8 columns are all perfect. But the last column se""p>I am trying to map out a sudoku grid using a 2D array in C++.&#xA;I have been testing the code by comparing the input to a "du"">I",1,100,1,The problem is solved after discussion
100,5,5459701,How can I watermark an image in Java?,<p>How can I create a watermark over an image using Java? I need user-entered text to be added to a provided position over an image. Any sample code/suggestions will help.</p>&#xA;,10,30251,1,The problem is not solved
102,3,35793387,Offline Google Maps in iOS,"<p>I am looking for Offline Google Maps in iOS (Objective c).</p>&#xA;&#xA;<p>Is there any way to download the Map into the App when user is connected to internet, and show the downloaded map when user is offline and using the App ?</p>&#xA;&#xA;<p>Any he",1,616,1,The problem is not solved
143,3,14038608,Django: Two or more filters in django queryset,<p>I want to apply two filters in my django queryset </p>&#xA;&#xA;<p>i am trying to do like </p>&#xA;&#xA;<pre><code> get.archived:get_meetings = Meeting.objects.filter(created_by = user_id.id).filter(date_created__lte = datetime.date.today()[index:limit,0,183,1,The problem is not solved
198,3,20925447,PHP + Javascript error: Unexpected token D,"<p>I have an error:</p>&#xA;&#xA;<blockquote>&#xA;  <p>Unexpected token D</p>&#xA;</blockquote>&#xA;&#xA;<p>When I try to send JSON from JavaScript to PHP. I know that error is caused on server side and I tried to fix it, but then I get another errors lik",-3,4999,1,The problem is not solved
248,1,23352409,C - getting pressed KeyCode (NOT stdio),"<p>I'm trying to write a little program (in C), which writes every pressed Key I'm pressing into a .txt-file (and yes, it's a keylogger).</p>&#xA;&#xA;<p>But I don't want to use the stdio, because I'm using <code>FreeConsole();</code>.</p>&#xA;&#xA;<pre><",0,52,0,The problem is immediately solved
249,1,35451312,"Illegal use of Floating point error while using "pow()" in C""llegal use ","<p>I am getting "Illegal use of floating point" error in line no 8,10 and 12. </p>&#xA;&#xA;<pre><code>#include&lt;stdio.h&gt;&#xA;#include&lt;conio.h&gt;&#xA;#include&lt;math.h&gt;&#xA;void main()&#xA;{   int p,i,c=0;&#xA;    scanf("%d",&amp;p);&#xA;    ""p>I am getting "Illegal use of floating point" error in line no 8,10 and 12. </p>&#xA;&#xA;<pre><code>#include&lt;stdio.h&gt;&#xA;#include&lt;conio.h&gt;&#xA;#include&lt;math.h&gt;&#xA;void main()&#xA;{   int p,i,c=0;&#xA;    scanf("%d",&"">I am getting "Illegal use of floating point" error in line no 8,10 and 12. </p>&#xA;&#xA;<pre><code>#include&lt;stdio.h&gt;&#xA;#include&lt;conio.h&gt;&#xA;#include&lt;math.h&gt;&#xA;void main()&#xA;{   int p,i,c=0;&#xA; ""I am getting "Illegal use of floating point" error in line no 8,10 and 12. </p>&#xA;&#xA;<pre><code>#include&lt;stdio.h&gt;&#xA;#include&lt;conio.h&gt;&#xA;#include&lt;math.h&gt;&#xA;void main()&#xA;{   int "" am getting "Illegal use of floating point" error in line no 8,10 and 12. </p>&#xA;&#xA;<pre><code>#include&lt;stdio.h&gt;&#xA;#include&lt;conio.h&gt;&#xA;#include&lt;math.h&gt;&#xA;void main()""am getting "Illegal use of floating point" error in line no 8,10 and 12. </p>&#xA;&#xA;<pre><code>#include&lt;stdio.h&gt;&#xA;#include&lt;conio.h&gt;&#xA;#include&lt;math.h&gt;&#xA""m getting "Illegal use of floating point" error in line no 8,10 and 12. </p>&#xA;&#xA;<pre><code>#include&lt;stdio.h&gt;&#xA;#include&lt;conio.h&gt;&#xA;#include&lt;mat"" getting "Illegal use of floating point" error in line no 8,10 and 12. </p>&#xA;&#xA;<pre><code>#include&lt;stdio.h&gt;&#xA;#include&lt;conio.h&gt;&#xA;#incl""getting "Illegal use of floating point" error in line no 8,10 and 12. </p>&#xA;&#xA;<pre><code>#include&lt;stdio.h&gt;&#xA;#include&lt;conio.h&gt;&""etting "Illegal use of floating point" error in line no 8,10 and 12. </p>&#xA;&#xA;<pre><code>#include&lt;stdio.h&gt;&#xA;#include&lt;coni""tting "Illegal use of floating point" error in line no 8,10 and 12. </p>&#xA;&#xA;<pre><code>#include&lt;stdio.h&gt;&#xA;#include&""ting "Illegal use of floating point" error in line no 8,10 and 12. </p>&#xA;&#xA;<pre><code>#include&lt;stdio.h&gt;&#xA;#in""ing "Illegal use of floating point" error in line no 8,10 and 12. </p>&#xA;&#xA;<pre><code>#include&lt;stdio.h&gt;&#x""ng "Illegal use of floating point" error in line no 8,10 and 12. </p>&#xA;&#xA;<pre><code>#include&lt;stdio.h&gt""g "Illegal use of floating point" error in line no 8,10 and 12. </p>&#xA;&#xA;<pre><code>#include&lt;stdio.h"" "Illegal use of floating point" error in line no 8,10 and 12. </p>&#xA;&#xA;<pre><code>#include&lt;stdio"""Illegal use of floating point" error in line no 8,10 and 12. </p>&#xA;&#xA;<pre><code>#include&lt;stdi""Illegal use of floating point" error in line no 8,10 and 12. </p>&#xA;&#xA;<pre><code>#include&lt;stdi""llegal use of floating point" error in line no 8,10 and 12. </p>&#xA;&#x""legal use of floating point" error in line ""egal use of flo",2,79,0,The problem is immediately solved
50,5,11774877,Why are data type sizes in Java and C++ different?,"<p>For instance, real number in Java takes 8 byte while it only takes 4 byte in C++. Similarly, for character, Java takes 2 bytes, but C++ takes only 1 byte. Why are they of different size?</p>&#xA;",-2,6335,1,A discussion follows after the problem is solved
51,5,647655,"python, regex split and special character",<p>How can I split correctly a string containing a sentence with special chars using whitespaces as separator ?&#xA;Using regex split method I cannot obtain the desired result.</p>&#xA;&#xA;<p>Example code:</p>&#xA;&#xA;<pre><code># -*- coding: utf-8 -*-&,11,22307,1,A discussion follows after the problem is solved
52,5,3064559,How is vector implemented in C++,"<p>I am thinking of how I can implement std::vector from the ground up.</p>&#xA;&#xA;<p>How does it resize the vector?  </p>&#xA;&#xA;<p>realloc only seems to work for plain old stucts, or am I wrong?</p>&#xA;",28,12019,1,A discussion follows after the problem is solved
144,3,9654737,"Content of html page changed by jQuery but "View Source" don't reflect the changes""ontent of html page changed by jQuery ","<p><strong>jQuery:</strong> v1.7.1<br/>&#xA;Hello guys,<br/>&#xA;I changed the img attributes from jQuery Like this:</p>&#xA;&#xA;<pre><code>        $("document").ready(function () {&#xA;        $("img").attr({ src: "images/Spring.jpg", alt: "spring" });&""p><strong>jQuery:</strong> v1.7.1<br/>&#xA;Hello guys,<br/>&#xA;I changed the img attributes from jQuer",5,4530,1,A discussion follows after the problem is solved
145,3,21123129,Stop DecimalFormat with percentage sign from moving the decimal,"<p>Is there a way to prevent a <code>DecimalFormat</code> object from automatically moving the decimal place two places to the right?</p>&#xA;&#xA;<p>This code:</p>&#xA;&#xA;<pre><code>double d = 65.87;&#xA;DecimalFormat df1 = new DecimalFormat(" #,##0.00""p>Is ther",8,1721,1,A discussion follows after the problem is solved
250,1,15821664,remove row from another activity,<p>I have a listview which is inflated by custom array adapter and onclick takes it to another activity with the data related to that row .After clicking on delete its supposed to delete the item from the list and get back to the list.</p>&#xA;&#xA;<p>I a,2,1382,1,A discussion follows after the problem is solved
251,1,39666428,Excel VBA - Refer to a worksheet as a variable in an IF statement,"<p>In the following piece of VBA code, how do I replace the reference to the worksheet 'ContolPage' with the variable 'cPage'?</p>&#xA;&#xA;<pre><code>ActiveCell.FormulaR1C1 = "=IF(RC[5]="""","""",ControlPage!R[-13]C[-2])"&#xA;</code></pre>&#xA;&#xA;<p>Th""p>In the following piece of VBA code, how do I replace the reference to the wo",1,79,1,A discussion follows after the problem is solved
252,1,37663931,Selecting columns with condition on Pandas DataFrame,<p>I have a dataframe looking like this.</p>&#xA;&#xA;<pre><code>    col1    col2&#xA;0   something1  something1&#xA;1   something2  something3&#xA;2   something1  something1&#xA;3   something2  something3&#xA;4   something1  something2  &#xA;</code></pre,1,2812,1,A discussion follows after the problem is solved
253,1,10153652,C++ Derived class array Reallocation,"<p>Sorry for confusing the topic, this was the original question:</p>&#xA;&#xA;<blockquote>&#xA;  <p>How to reallocate an array of pointers to base class, that actually&#xA;  point to different derived classes?</p>&#xA;</blockquote>&#xA;&#xA;<p>I shouldnt",1,466,1,A discussion follows after the problem is solved
254,1,16902357,Mapping backend JSON Array with 1 element: Object #<Object> has no method 'forEach',<p>My JSON backend can return a single object or an array of objects.</p>&#xA;&#xA;<p>My Ajax callback is managing the callback response.</p>&#xA;&#xA;<p>It works fine if the response contains more than 1 object but an error is returned if the answer only,0,700,1,A discussion follows after the problem is solved
53,5,43780722,Can I use a function to evaluate [ngClass] conditional statement in angular 2,"<p>so within my *ngfor loop i have this</p>&#xA;&#xA;<pre><code>[ngClass]="{'first':isStartDate(event,day)}"&#xA;</code></pre>&#xA;&#xA;<p>where <code>isStartDate</code> is a function in my component.</p>&#xA;&#xA;<p>error thrown is </p>&#xA;&#xA;<blockqu""p>so within my *ngfor loop i have this</p>&#xA;&#xA;<pre><code>[ngClass]="{'first':isStartDate(event,day)}"&#xA;</code></pre>&#xA;&#xA;<p>where <code>isStartDate</code> is a functi"">so within my *ngfor loop i have this</p>&#xA;&#xA;<pre><code>[ngClass]="{'first':isStartDate(event,day)}"""so within my *ngfor loop i have t",0,120,0,The problem is immediately solved
146,3,32090835,Strange Calculation Behavior in Java,<p>Why is the Result of first calculation bigger than the second calculation?</p>&#xA;&#xA;<pre><code>System.out.println(new Date().getTime() - (1000*60*60*24*30*3));&#xA;System.out.println(new Date().getTime() + (1000*60*60*24*30*3));&#xA;</code></pre>&#,-2,47,0,The problem is immediately solved
147,3,40117423,Solution for subquery in MySQL WHERE IN,"<p>I am trying to solve WHERE subquery or to find different solution.&#xA;What I am trying to achieve is based on this query:</p>&#xA;&#xA;<pre><code>SELECT c.orig_point_id, &#xA;   (SELECT attempts &#xA;    FROM &#xA;       (SELECT &#xA;            orig_",-1,62,0,The problem is immediately solved
199,3,1061794,Defalult no of Thread in Process in Asp.net 3.5,<p>how many number of thread per process default  in the system.thread.threadpool in asp.net 3.5 ?</p>&#xA;,2,2493,0,The problem is immediately solved
